   45817   20
   45818   20
   45819   20
   45820   20
   45821   20
   45822   20
   45823   20
   45824   20
   45825   20
   45826   20
   45827   20
   45828   20
   45829   20
   45830   20
   45831   20
   45832   20
   45833   20
   45834   20
   45835   20
   45836   20
   45837   20
   45838   20
   45839   20
   45840   20
   45841   20
   45842   20
   45843   20
   45844   20
   45845   20
   45846   20
   45847   20
   45848   20
   45849   20
   45850   20
   45851   20
   45852   20
   45853   20
   45854   20
   45855   20
   45856   20
   45857   20
   45858   20
   45859   20
   45860   20
   45861   20
   45862   20
   45863   20
   45864   20
   45865   20
   45866   20
   45867   20
   45868   20
   45869   20
   45870   20
   45871   20
   45872   20
   45873   20
   37456   100
   37457   100
   37458   100
   37459   100
   37460   100
   37461   100
   37462   100
   37463   100
   37464   100
   37465   100
   37466   100
   37467   100
   37468   100
   37469   100
   37470   100
   37471   100
   37472   100
   37473   100
   37474   100
   37475   100
   37476   100
   37477   100
   37478   100
   37479   100
   37480   100
   37481   100
   37482   100
   37483   100
   37484   100
   37485   100
   37486   100
   37487   100
   37488   100
   37489   100
   37490   100
   37491   100
   37492   100
   37493   100
   37494   100
   37495   100
   37496   100
   37497   100
   37498   100
   37499   100
   37500   100
   37501   100
   37502   100
   37503   100
   37504   100
   37505   100
   37506   100
   37507   100
   37508   100
   37509   100
   37510   100
   37511   100
   37512   100
   37513   100
   37514   100
   37515   100
   37516   100
   37517   100
   37518   100
   37519   100
   37520   100
   37521   100
   37522   100
   37523   100
   37524   100
   37525   100
   37526   100
   37527   100
   37528   100
   37529   100
   37530   100
   37531   100
   37532   100
   37533   100
   37534   100
   37535   100
   37536   100
   37537   100
   37538   100
   37539   100
   37540   100
   37541   100
   37542   100
   37543   100
   37544   100
   37545   100
   37546   100
   37547   100
   37548   100
   37549   100
   37550   100
   37551   100
   37552   100
   37553   100
   37554   100
   37555   100
   37556   100
   37557   100
   37558   100
   37559   100
   37560   100
   37561   100
   37562   100
   37563   100
   37564   100
   37565   100
   37566   100
   37567   100
   37568   100
   37569   100
   37570   100
   37571   100
   37572   100
   37573   100
   37574   100
   37575   100
   37576   100
   37577   100
   37578   100
   37579   100
   37580   100
   37581   100
   37582   100
   37583   100
   37584   100
   37585   100
   37586   100
   37587   100
   37588   100
   37589   100
   37590   100
   37591   100
   37592   100
   37593   100
   37594   100
   37595   100
   37596   100
   37597   100
   37598   100
   37599   100
   37600   100
   37601   100
   37602   100
   37603   100
   37604   100
   37605   100
   37606   100
   37607   100
   37608   100
   37609   100
   37610   100
   37611   100
   37612   100
   37613   100
   37614   100
   37615   100
   37616   100
   37617   100
   37618   100
   37619   100
   37620   100
   37621   100
   37622   100
   37623   100
   37624   100
   37625   100
   37626   100
   37627   100
   37628   100
   37629   100
   37630   100
   37631   100
   37632   100
   37633   100
   37634   100
   37635   100
   37636   100
   37637   100
   37638   100
   37639   100
   37640   100
   37641   100
   37642   100
   37643   100
   37644   100
   37645   100
   37646   100
   37647   100
   37648   100
   37649   100
   37650   100
   37651   100
   37652   100
   37653   100
   37654   100
   37655   100
   37656   100
   37657   100
   37658   100
   37659   100
   37660   100
   37661   100
   37662   100
   37663   100
   37664   100
   37665   100
   37666   100
   37667   100
   37668   100
   37669   100
   37670   100
   37671   100
   37672   100
   37673   100
   37674   100
   37675   100
   37676   100
   37677   100
   37678   100
   37679   100
   37680   100
   37681   100
   37682   100
   37683   100
   37684   100
   37685   100
   37686   100
   37687   100
   37688   100
   37689   100
   37690   100
   37691   100
   37692   100
   37693   100
   37694   100
   37695   100
   37696   100
   37697   100
   37698   100
   37699   100
   37700   100
   37701   100
   37702   100
   37703   100
   37704   100
   37705   100
   37706   100
   37707   100
   37708   100
   37709   100
   37710   100
   37711   100
   37712   100
   37713   100
   37714   100
   37715   100
   37716   100
   37717   100
   37718   100
   37719   100
   37720   100
   37721   100
   37722   100
   37723   100
   37724   100
   37725   100
   37726   100
   37727   100
   37728   100
   37729   100
   37730   100
   37731   100
   37732   100
   37733   100
   37734   100
   37735   100
   37736   100
   37737   100
   37738   100
   37739   100
   37740   100
   37741   100
   37742   100
   37743   100
   37744   100
   37745   100
   37746   100
   37747   100
   37748   100
   37749   100
   37750   100
   37751   100
   37752   100
   37753   100
   37754   100
   37755   100
   37756   100
   37757   100
   37758   100
   37759   100
   37760   100
   37761   100
   37762   100
   37763   100
   37764   100
   37765   100
   37766   100
   37767   100
   37768   100
   37769   100
   37770   100
   37771   100
   37772   100
   37773   100
   37774   100
   37775   100
   37776   100
   37777   100
   37778   100
   37779   100
   37780   100
   37781   100
   37782   100
   37783   100
   37784   100
   37785   100
   37786   100
   37787   100
   37788   100
   37789   100
   37790   100
   37791   100
   37792   100
   37793   100
   37794   100
   37795   100
   37796   100
   37797   100
   37798   100
   37799   100
   37800   100
   37801   100
   37802   100
   37803   100
   37804   100
   37805   100
   37806   100
   37807   100
   37808   100
   37809   100
   37810   100
   37811   100
   37812   100
   37813   100
   37814   100
   37815   100
